order_id,order_ts,warehouse,vehicle_type,sku_category,route_distance_km,order_volume_units,delivery_cost,delivery_delay_min,on_time,order_date,month,week
ORD101538,2026-07-03 20:01:00,W1 - North,Van,Apparel,9.35,3,11.02,-8.2,True,2026-07-03,2026-07,2026-06-29
ORD101539,2026-06-25 20:51:00,W1 - North,Van,Electronics,18.7,1,20.73,17.5,False,2026-06-25,2026-06,2026-06-22
ORD101540,2026-06-12 14:21:00,W1 - North,Truck,Apparel,12.12,2,21.71,-4.0,True,2026-06-12,2026-06,2026-06-08
ORD101541,2026-05-22 15:05:00,W1 - North,Van,Grocery,5.31,8,11.7,-8.9,True,2026-05-22,2026-05,2026-05-18
ORD101542,2026-05-08 22:14:00,W3 - South,Bike,Apparel,8.77,8,11.65,-14.1,True,2026-05-08,2026-05,2026-05-04
ORD101543,2026-06-21 14:41:00,W2 - Central,Truck,Apparel,10.7,4,22.85,15.1,False,2026-06-21,2026-06,2026-06-15
ORD101544,2026-05-21 10:42:00,W1 - North,Bike,Home & Kitchen,7.97,4,8.63,-16.5,True,2026-05-21,2026-05,2026-05-18
ORD101545,2026-06-23 18:06:00,W1 - North,Van,Grocery,7.15,2,10.83,-9.5,True,2026-06-23,2026-06,2026-06-22
ORD101546,2026-07-01 14:10:00,W3 - South,Van,Electronics,7.78,2,12.56,-13.4,True,2026-07-01,2026-07,2026-06-29
ORD101547,2026-07-16 20:13:00,W1 - North,Van,Grocery,13.91,6,20.61,-0.2,True,2026-07-16,2026-07,2026-07-13
ORD101548,2026-06-14 12:35:00,W2 - Central,Van,Apparel,2.54,3,8.5,-26.6,True,2026-06-14,2026-06,2026-06-08
ORD101549,2026-05-01 20:51:00,W1 - North,Van,Apparel,4.59,7,12.28,-10.8,True,2026-05-01,2026-05,2026-04-27
ORD101550,2026-05-26 01:04:00,W1 - North,Truck,Electronics,13.88,4,26.92,-2.0,True,2026-05-26,2026-05,2026-05-25
ORD101551,2026-07-16 00:52:00,W2 - Central,Bike,Personal Care,10.33,3,9.27,1.3,False,2026-07-16,2026-07,2026-07-13
ORD101552,2026-06-17 02:22:00,W1 - North,Van,Grocery,26.14,3,28.33,19.9,False,2026-06-17,2026-06,2026-06-15
ORD101553,2026-06-25 13:20:00,W2 - Central,Van,Electronics,4.74,5,8.95,-9.6,True,2026-06-25,2026-06,2026-06-22
ORD101554,2026-06-11 17:00:00,W1 - North,Bike,Apparel,5.25,3,7.93,-10.9,True,2026-06-11,2026-06,2026-06-08
ORD101555,2026-05-15 05:11:00,W2 - Central,Truck,Electronics,4.25,7,12.58,-17.6,True,2026-05-15,2026-05,2026-05-11
ORD101556,2026-07-20 03:44:00,W2 - Central,Van,Home & Kitchen,1.16,5,7.43,-16.6,True,2026-07-20,2026-07,2026-07-20
ORD101557,2026-07-09 20:38:00,W2 - Central,Van,Grocery,0.62,7,6.65,-27.2,True,2026-07-09,2026-07,2026-07-06
ORD101558,2026-07-29 18:00:00,W1 - North,Truck,Electronics,8.07,5,18.25,-10.5,True,2026-07-29,2026-07,2026-07-27
ORD101559,2026-07-16 15:33:00,W2 - Central,Truck,Personal Care,3.71,5,11.16,-13.7,True,2026-07-16,2026-07,2026-07-13
ORD101560,2026-05-27 11:43:00,W3 - South,Truck,Apparel,5.39,5,13.54,-28.4,True,2026-05-27,2026-05,2026-05-25
ORD101561,2026-05-23 10:05:00,W1 - North,Van,Apparel,7.08,4,11.79,-10.5,True,2026-05-23,2026-05,2026-05-18
ORD101562,2026-05-23 00:29:00,W1 - North,Van,Electronics,8.21,7,11.04,-11.9,True,2026-05-23,2026-05,2026-05-18
ORD101563,2026-07-22 04:30:00,W3 - South,Van,Electronics,8.99,8,13.24,-16.9,True,2026-07-22,2026-07,2026-07-20
ORD101564,2026-06-20 21:31:00,W1 - North,Van,Grocery,6.11,6,13.5,-8.4,True,2026-06-20,2026-06,2026-06-15
ORD101565,2026-06-10 08:08:00,W2 - Central,Truck,Home & Kitchen,3.67,4,11.74,-14.4,True,2026-06-10,2026-06,2026-06-08
ORD101566,2026-07-27 16:54:00,W2 - Central,Van,Grocery,8.1,5,12.3,-24.9,True,2026-07-27,2026-07,2026-07-27
ORD101567,2026-06-24 16:53:00,W1 - North,Bike,Apparel,4.34,7,11.19,-17.8,True,2026-06-24,2026-06,2026-06-22
ORD101568,2026-07-21 07:25:00,W2 - Central,Truck,Apparel,2.23,4,8.36,-22.3,True,2026-07-21,2026-07,2026-07-20
ORD101569,2026-07-28 04:54:00,W2 - Central,Truck,Apparel,3.55,5,11.07,-20.0,True,2026-07-28,2026-07,2026-07-27
ORD101570,2026-05-08 16:36:00,W1 - North,Bike,Home & Kitchen,7.81,4,8.38,-27.1,True,2026-05-08,2026-05,2026-05-04
ORD101571,2026-06-02 02:14:00,W3 - South,Truck,Electronics,16.87,5,35.17,-1.4,True,2026-06-02,2026-06,2026-06-01
ORD101572,2026-07-06 11:52:00,W1 - North,Van,Electronics,21.1,5,24.78,4.4,False,2026-07-06,2026-07,2026-07-06
ORD101573,2026-07-13 21:18:00,W1 - North,Van,Personal Care,7.11,4,12.23,-6.8,True,2026-07-13,2026-07,2026-07-13
ORD101574,2026-05-14 17:04:00,W3 - South,Van,Grocery,26.56,2,27.98,-0.7,True,2026-05-14,2026-05,2026-05-11
ORD101575,2026-05-29 18:20:00,W1 - North,Truck,Electronics,4.05,3,8.72,-33.6,True,2026-05-29,2026-05,2026-05-25
ORD101576,2026-06-19 01:59:00,W3 - South,Truck,Grocery,5.23,6,14.21,-31.5,True,2026-06-19,2026-06,2026-06-15
ORD101577,2026-07-11 04:47:00,W1 - North,Van,Apparel,9.06,5,14.88,-4.5,True,2026-07-11,2026-07,2026-07-06
ORD101578,2026-05-11 06:36:00,W2 - Central,Van,Grocery,7.5,5,12.87,1.8,False,2026-05-11,2026-05,2026-05-11
ORD101579,2026-06-24 07:00:00,W1 - North,Van,Personal Care,7.63,7,17.49,-10.4,True,2026-06-24,2026-06,2026-06-22
ORD101580,2026-05-27 04:39:00,W2 - Central,Van,Electronics,24.94,4,26.29,13.7,False,2026-05-27,2026-05,2026-05-25
ORD101581,2026-05-20 23:19:00,W3 - South,Bike,Personal Care,6.35,5,10.88,-24.8,True,2026-05-20,2026-05,2026-05-18
ORD101582,2026-06-16 03:57:00,W3 - South,Van,Electronics,23.34,6,28.15,4.9,False,2026-06-16,2026-06,2026-06-15
ORD101583,2026-06-07 16:59:00,W3 - South,Bike,Apparel,5.35,7,10.42,-9.7,True,2026-06-07,2026-06,2026-06-01
ORD101584,2026-06-27 14:04:00,W2 - Central,Bike,Grocery,7.92,4,10.09,-5.8,True,2026-06-27,2026-06,2026-06-22
ORD101585,2026-05-29 14:39:00,W2 - Central,Van,Grocery,5.16,5,10.45,-25.9,True,2026-05-29,2026-05,2026-05-25
ORD101586,2026-07-14 05:09:00,W2 - Central,Van,Electronics,6.01,3,7.44,-7.9,True,2026-07-14,2026-07,2026-07-13
ORD101587,2026-05-08 07:22:00,W3 - South,Truck,Electronics,13.69,8,29.77,6.8,False,2026-05-08,2026-05,2026-05-04
ORD101588,2026-07-17 14:33:00,W2 - Central,Bike,Apparel,5.3,6,10.22,-13.7,True,2026-07-17,2026-07,2026-07-13
ORD101589,2026-05-03 07:10:00,W3 - South,Van,Apparel,9.14,5,15.15,-7.5,True,2026-05-03,2026-05,2026-04-27
ORD101590,2026-07-06 16:39:00,W1 - North,Van,Apparel,1.22,6,8.23,-41.4,True,2026-07-06,2026-07,2026-07-06
ORD101591,2026-06-01 00:56:00,W2 - Central,Truck,Electronics,9.34,3,21.04,-25.4,True,2026-06-01,2026-06,2026-06-01
ORD101592,2026-06-04 01:44:00,W2 - Central,Bike,Personal Care,1.68,5,5.99,-36.4,True,2026-06-04,2026-06,2026-06-01
ORD101593,2026-05-02 17:29:00,W1 - North,Bike,Grocery,4.99,6,11.64,-14.1,True,2026-05-02,2026-05,2026-04-27
ORD101594,2026-07-03 14:48:00,W1 - North,Bike,Personal Care,8.42,7,10.16,-16.2,True,2026-07-03,2026-07,2026-06-29
ORD101595,2026-05-15 01:02:00,W3 - South,Truck,Electronics,3.96,6,13.0,-19.8,True,2026-05-15,2026-05,2026-05-11
ORD101596,2026-06-29 21:34:00,W2 - Central,Van,Electronics,4.57,4,10.8,-16.9,True,2026-06-29,2026-06,2026-06-29
ORD101597,2026-07-05 00:06:00,W1 - North,Bike,Home & Kitchen,11.52,3,9.91,5.2,False,2026-07-05,2026-07,2026-06-29
ORD101598,2026-07-16 22:55:00,W1 - North,Van,Home & Kitchen,4.9,6,12.39,-13.0,True,2026-07-16,2026-07,2026-07-13
ORD101599,2026-07-03 17:30:00,W1 - North,Bike,Grocery,6.17,4,8.27,-23.0,True,2026-07-03,2026-07,2026-06-29
ORD101600,2026-05-28 23:42:00,W2 - Central,Truck,Electronics,2.34,11,13.86,-22.8,True,2026-05-28,2026-05,2026-05-25
ORD101601,2026-07-06 22:46:00,W3 - South,Truck,Grocery,8.04,4,17.93,-35.8,True,2026-07-06,2026-07,2026-07-06
ORD101602,2026-07-14 07:30:00,W3 - South,Van,Home & Kitchen,3.45,4,7.97,-14.3,True,2026-07-14,2026-07,2026-07-13
ORD101603,2026-05-29 18:09:00,W2 - Central,Bike,Apparel,5.8,8,14.39,-18.1,True,2026-05-29,2026-05,2026-05-25
ORD101604,2026-05-12 05:03:00,W2 - Central,Truck,Home & Kitchen,1.37,3,6.14,-35.5,True,2026-05-12,2026-05,2026-05-11
ORD101605,2026-07-20 11:19:00,W1 - North,Truck,Electronics,4.11,3,8.16,-23.6,True,2026-07-20,2026-07,2026-07-20
ORD101606,2026-05-14 05:45:00,W3 - South,Bike,Apparel,10.4,9,12.55,-23.4,True,2026-05-14,2026-05,2026-05-11
ORD101607,2026-06-23 11:39:00,W1 - North,Van,Personal Care,5.79,6,12.22,-18.0,True,2026-06-23,2026-06,2026-06-22
ORD101608,2026-05-22 20:56:00,W1 - North,Van,Home & Kitchen,8.75,2,11.57,-19.8,True,2026-05-22,2026-05,2026-05-18
ORD101609,2026-05-12 10:28:00,W3 - South,Truck,Electronics,9.27,2,20.42,-9.5,True,2026-05-12,2026-05,2026-05-11
ORD101610,2026-07-09 02:13:00,W3 - South,Bike,Apparel,1.82,5,8.82,-22.0,True,2026-07-09,2026-07,2026-07-06
ORD101611,2026-05-13 07:47:00,W1 - North,Bike,Apparel,2.6,6,7.84,-15.3,True,2026-05-13,2026-05,2026-05-11
ORD101612,2026-06-30 18:52:00,W2 - Central,Bike,Personal Care,5.02,4,5.72,-12.4,True,2026-06-30,2026-06,2026-06-29
ORD101613,2026-07-02 12:31:00,W2 - Central,Van,Grocery,10.19,6,13.84,-10.6,True,2026-07-02,2026-07,2026-06-29
ORD101614,2026-05-06 13:26:00,W1 - North,Van,Home & Kitchen,12.02,6,17.27,-16.7,True,2026-05-06,2026-05,2026-05-04
ORD101615,2026-05-16 10:20:00,W1 - North,Bike,Personal Care,32.69,4,18.84,32.5,False,2026-05-16,2026-05,2026-05-11
ORD101616,2026-07-11 07:01:00,W1 - North,Van,Apparel,4.49,2,7.96,0.1,False,2026-07-11,2026-07,2026-07-06
ORD101617,2026-06-15 14:21:00,W2 - Central,Bike,Personal Care,8.44,5,12.58,-9.2,True,2026-06-15,2026-06,2026-06-15
ORD101618,2026-05-11 15:11:00,W2 - Central,Bike,Home & Kitchen,8.04,3,9.58,-7.9,True,2026-05-11,2026-05,2026-05-11
ORD101619,2026-07-29 21:33:00,W2 - Central,Bike,Grocery,13.61,7,14.13,18.1,False,2026-07-29,2026-07,2026-07-27
ORD101620,2026-05-24 14:49:00,W1 - North,Van,Personal Care,15.05,5,17.73,6.9,False,2026-05-24,2026-05,2026-05-18
ORD101621,2026-05-01 23:52:00,W3 - South,Bike,Home & Kitchen,12.22,2,10.68,-18.9,True,2026-05-01,2026-05,2026-04-27
ORD101622,2026-07-23 19:50:00,W2 - Central,Van,Electronics,7.53,4,11.92,-2.9,True,2026-07-23,2026-07,2026-07-20
ORD101623,2026-05-02 01:53:00,W3 - South,Van,Apparel,13.16,4,17.44,-5.7,True,2026-05-02,2026-05,2026-04-27
ORD101624,2026-06-19 09:24:00,W1 - North,Van,Apparel,6.51,1,10.72,-19.2,True,2026-06-19,2026-06,2026-06-15
ORD101625,2026-07-29 09:13:00,W2 - Central,Van,Apparel,7.17,4,13.34,-5.6,True,2026-07-29,2026-07,2026-07-27
ORD101626,2026-06-22 00:04:00,W3 - South,Truck,Apparel,11.34,10,27.05,-11.9,True,2026-06-22,2026-06,2026-06-22
ORD101627,2026-06-22 04:20:00,W1 - North,Truck,Home & Kitchen,7.34,3,17.29,-17.0,True,2026-06-22,2026-06,2026-06-22
ORD101628,2026-06-04 18:17:00,W1 - North,Van,Electronics,18.69,7,22.82,20.5,False,2026-06-04,2026-06,2026-06-01
ORD101629,2026-05-12 08:27:00,W1 - North,Bike,Personal Care,8.26,6,12.66,-20.2,True,2026-05-12,2026-05,2026-05-11
ORD101630,2026-06-21 03:32:00,W1 - North,Van,Electronics,7.11,4,10.61,0.6,False,2026-06-21,2026-06,2026-06-15
ORD101631,2026-07-20 06:53:00,W2 - Central,Bike,Electronics,4.44,5,8.27,-19.9,True,2026-07-20,2026-07,2026-07-20
ORD101632,2026-05-09 06:35:00,W1 - North,Truck,Electronics,5.55,2,15.04,0.4,False,2026-05-09,2026-05,2026-05-04
ORD101633,2026-07-19 04:11:00,W1 - North,Bike,Personal Care,2.53,6,7.56,-26.1,True,2026-07-19,2026-07,2026-07-13
ORD101634,2026-06-07 02:25:00,W2 - Central,Van,Apparel,4.89,2,6.84,-12.7,True,2026-06-07,2026-06,2026-06-01
ORD101635,2026-06-18 18:20:00,W1 - North,Van,Apparel,14.05,8,19.62,11.7,False,2026-06-18,2026-06,2026-06-15
ORD101636,2026-05-15 19:47:00,W1 - North,Van,Electronics,4.39,6,12.92,-7.9,True,2026-05-15,2026-05,2026-05-11
ORD101637,2026-06-25 11:54:00,W2 - Central,Truck,Apparel,17.99,4,30.01,17.7,False,2026-06-25,2026-06,2026-06-22
ORD101638,2026-05-17 14:46:00,W1 - North,Bike,Personal Care,0.72,1,4.59,-35.6,True,2026-05-17,2026-05,2026-05-11
ORD101639,2026-05-25 22:03:00,W1 - North,Van,Home & Kitchen,9.31,5,13.46,-12.6,True,2026-05-25,2026-05,2026-05-25
ORD101640,2026-07-04 20:13:00,W1 - North,Van,Apparel,7.76,2,11.05,-11.6,True,2026-07-04,2026-07,2026-06-29
ORD101641,2026-05-05 00:46:00,W1 - North,Truck,Apparel,18.48,3,33.04,-5.2,True,2026-05-05,2026-05,2026-05-04
ORD101642,2026-06-10 22:52:00,W2 - Central,Van,Electronics,3.01,5,10.5,-11.0,True,2026-06-10,2026-06,2026-06-08
ORD101643,2026-06-23 01:36:00,W1 - North,Bike,Home & Kitchen,2.27,5,7.64,-33.7,True,2026-06-23,2026-06,2026-06-22
ORD101644,2026-05-12 00:38:00,W1 - North,Bike,Home & Kitchen,5.69,4,10.08,-32.6,True,2026-05-12,2026-05,2026-05-11
ORD101645,2026-05-27 09:40:00,W3 - South,Van,Grocery,7.55,6,15.45,-32.4,True,2026-05-27,2026-05,2026-05-25
ORD101646,2026-05-31 17:54:00,W3 - South,Van,Apparel,2.3,3,7.3,-7.8,True,2026-05-31,2026-05,2026-05-25
ORD101647,2026-06-29 01:55:00,W1 - North,Van,Electronics,7.16,4,11.44,-22.8,True,2026-06-29,2026-06,2026-06-29
ORD101648,2026-07-27 07:01:00,W1 - North,Van,Home & Kitchen,4.72,8,12.88,-24.0,True,2026-07-27,2026-07,2026-07-27
ORD101649,2026-07-15 06:18:00,W2 - Central,Bike,Grocery,12.23,8,14.87,-6.6,True,2026-07-15,2026-07,2026-07-13
ORD101650,2026-05-18 09:32:00,W3 - South,Bike,Home & Kitchen,10.86,3,8.65,-1.7,True,2026-05-18,2026-05,2026-05-18
ORD101651,2026-05-02 23:39:00,W3 - South,Van,Grocery,5.42,6,12.06,-27.3,True,2026-05-02,2026-05,2026-04-27
ORD101652,2026-05-05 07:57:00,W1 - North,Van,Grocery,6.6,6,12.33,-28.5,True,2026-05-05,2026-05,2026-05-04
ORD101653,2026-06-23 05:00:00,W1 - North,Van,Personal Care,7.66,5,12.38,-19.3,True,2026-06-23,2026-06,2026-06-22
ORD101654,2026-05-15 02:56:00,W1 - North,Van,Apparel,9.94,2,12.11,-14.7,True,2026-05-15,2026-05,2026-05-11
ORD101655,2026-05-21 04:45:00,W3 - South,Bike,Personal Care,10.26,6,10.96,-6.8,True,2026-05-21,2026-05,2026-05-18
ORD101656,2026-07-16 03:11:00,W3 - South,Bike,Grocery,34.84,9,27.07,30.3,False,2026-07-16,2026-07,2026-07-13
ORD101657,2026-07-18 13:46:00,W1 - North,Bike,Grocery,2.46,3,5.9,-7.0,True,2026-07-18,2026-07,2026-07-13
ORD101658,2026-07-15 10:05:00,W2 - Central,Van,Home & Kitchen,3.49,1,8.79,-25.6,True,2026-07-15,2026-07,2026-07-13
ORD101659,2026-05-23 11:57:00,W1 - North,Bike,Electronics,3.63,2,6.59,-28.6,True,2026-05-23,2026-05,2026-05-18
ORD101660,2026-06-25 19:58:00,W2 - Central,Van,Home & Kitchen,3.91,6,8.73,-24.7,True,2026-06-25,2026-06,2026-06-22
ORD101661,2026-06-24 13:55:00,W3 - South,Truck,Grocery,12.48,9,28.28,-13.0,True,2026-06-24,2026-06,2026-06-22
ORD101662,2026-05-17 03:43:00,W2 - Central,Bike,Personal Care,5.94,4,6.9,-16.0,True,2026-05-17,2026-05,2026-05-11
ORD101663,2026-06-19 09:02:00,W1 - North,Truck,Home & Kitchen,9.77,1,19.96,-8.9,True,2026-06-19,2026-06,2026-06-15
ORD101664,2026-06-17 07:30:00,W2 - Central,Van,Personal Care,5.41,9,13.18,-18.5,True,2026-06-17,2026-06,2026-06-15
ORD101665,2026-06-05 19:50:00,W1 - North,Van,Electronics,7.52,6,14.77,-17.1,True,2026-06-05,2026-06,2026-06-01
ORD101666,2026-07-07 07:22:00,W3 - South,Bike,Personal Care,10.97,6,14.38,-20.6,True,2026-07-07,2026-07,2026-07-06
ORD101667,2026-06-30 03:19:00,W1 - North,Van,Home & Kitchen,4.85,5,8.02,-32.4,True,2026-06-30,2026-06,2026-06-29
ORD101668,2026-06-17 17:39:00,W3 - South,Bike,Grocery,6.86,2,7.21,-12.4,True,2026-06-17,2026-06,2026-06-15
ORD101669,2026-07-05 10:16:00,W1 - North,Van,Home & Kitchen,3.57,1,5.32,-6.0,True,2026-07-05,2026-07,2026-06-29
ORD101670,2026-07-08 02:18:00,W1 - North,Truck,Personal Care,10.12,3,24.03,-1.9,True,2026-07-08,2026-07,2026-07-06
ORD101671,2026-06-21 16:33:00,W1 - North,Van,Electronics,0.9,6,7.2,-34.7,True,2026-06-21,2026-06,2026-06-15
ORD101672,2026-05-25 05:03:00,W1 - North,Truck,Apparel,7.4,3,14.65,-30.5,True,2026-05-25,2026-05,2026-05-25
ORD101673,2026-07-08 20:50:00,W1 - North,Van,Personal Care,11.4,2,17.75,6.1,False,2026-07-08,2026-07,2026-07-06
ORD101674,2026-07-04 19:58:00,W2 - Central,Van,Electronics,10.06,4,13.37,0.0,True,2026-07-04,2026-07,2026-06-29
ORD101675,2026-07-28 08:52:00,W1 - North,Van,Home & Kitchen,0.6,4,3.98,-43.0,True,2026-07-28,2026-07,2026-07-27
ORD101676,2026-05-14 13:20:00,W1 - North,Van,Home & Kitchen,4.96,4,8.38,-12.6,True,2026-05-14,2026-05,2026-05-11
ORD101677,2026-06-07 13:37:00,W1 - North,Truck,Grocery,3.74,6,13.04,-15.5,True,2026-06-07,2026-06,2026-06-01
ORD101678,2026-07-23 15:40:00,W1 - North,Truck,Personal Care,4.65,7,14.89,-15.4,True,2026-07-23,2026-07,2026-07-20
ORD101679,2026-06-16 01:39:00,W3 - South,Truck,Apparel,22.91,6,40.9,-8.8,True,2026-06-16,2026-06,2026-06-15
ORD101680,2026-07-24 07:47:00,W3 - South,Truck,Grocery,5.64,9,16.81,-22.0,True,2026-07-24,2026-07,2026-07-20
ORD101681,2026-05-02 04:05:00,W1 - North,Bike,Home & Kitchen,11.38,4,11.3,5.4,False,2026-05-02,2026-05,2026-04-27
ORD101682,2026-05-04 16:44:00,W2 - Central,Van,Grocery,5.61,2,11.45,-20.5,True,2026-05-04,2026-05,2026-05-04
ORD101683,2026-07-11 01:39:00,W2 - Central,Truck,Apparel,3.37,3,10.96,-0.1,True,2026-07-11,2026-07,2026-07-06
ORD101684,2026-06-02 12:24:00,W3 - South,Van,Apparel,6.22,5,10.95,-33.0,True,2026-06-02,2026-06,2026-06-01
ORD101685,2026-06-16 17:28:00,W1 - North,Bike,Home & Kitchen,8.03,6,10.51,-16.0,True,2026-06-16,2026-06,2026-06-15
ORD101686,2026-06-08 22:45:00,W1 - North,Van,Electronics,6.35,4,12.45,-4.9,True,2026-06-08,2026-06,2026-06-08
ORD101687,2026-06-06 06:54:00,W2 - Central,Bike,Grocery,1.07,4,8.92,-25.1,True,2026-06-06,2026-06,2026-06-01
ORD101688,2026-07-24 00:11:00,W3 - South,Van,Electronics,4.61,2,6.96,-24.2,True,2026-07-24,2026-07,2026-07-20
ORD101689,2026-05-09 17:22:00,W2 - Central,Van,Personal Care,6.13,5,13.38,0.9,False,2026-05-09,2026-05,2026-05-04
ORD101690,2026-07-09 00:02:00,W2 - Central,Van,Personal Care,1.77,8,9.34,-16.4,True,2026-07-09,2026-07,2026-07-06
ORD101691,2026-07-20 01:35:00,W1 - North,Van,Grocery,12.46,3,13.46,-11.2,True,2026-07-20,2026-07,2026-07-20
ORD101692,2026-06-29 23:46:00,W2 - Central,Van,Personal Care,1.34,5,4.9,-28.3,True,2026-06-29,2026-06,2026-06-29
ORD101693,2026-06-05 20:42:00,W3 - South,Van,Personal Care,8.2,7,16.67,-14.0,True,2026-06-05,2026-06,2026-06-01
ORD101694,2026-05-15 16:58:00,W1 - North,Van,Grocery,10.33,3,16.26,-13.9,True,2026-05-15,2026-05,2026-05-11
ORD101695,2026-07-01 20:03:00,W2 - Central,Bike,Grocery,2.15,6,7.25,-31.0,True,2026-07-01,2026-07,2026-06-29
ORD101696,2026-06-12 01:48:00,W1 - North,Van,Home & Kitchen,2.22,6,8.67,-16.1,True,2026-06-12,2026-06,2026-06-08
ORD101697,2026-05-14 02:08:00,W2 - Central,Bike,Grocery,6.83,7,8.22,-16.6,True,2026-05-14,2026-05,2026-05-11
ORD101698,2026-06-02 07:13:00,W2 - Central,Van,Grocery,8.72,4,14.45,-19.9,True,2026-06-02,2026-06,2026-06-01
ORD101699,2026-07-26 00:34:00,W3 - South,Bike,Home & Kitchen,8.64,5,10.5,-14.9,True,2026-07-26,2026-07,2026-07-20
ORD101700,2026-05-24 21:19:00,W3 - South,Van,Home & Kitchen,7.29,6,10.97,-19.4,True,2026-05-24,2026-05,2026-05-18
ORD101701,2026-05-17 01:21:00,W2 - Central,Van,Apparel,1.29,5,7.9,-15.9,True,2026-05-17,2026-05,2026-05-11
ORD101702,2026-07-01 13:03:00,W1 - North,Bike,Grocery,7.01,6,8.29,-28.1,True,2026-07-01,2026-07,2026-06-29
ORD101703,2026-05-18 20:29:00,W1 - North,Bike,Personal Care,1.21,2,6.1,-27.1,True,2026-05-18,2026-05,2026-05-18
ORD101704,2026-07-22 17:38:00,W1 - North,Van,Electronics,15.41,3,16.77,9.1,False,2026-07-22,2026-07,2026-07-20
ORD101705,2026-07-17 05:37:00,W1 - North,Van,Electronics,5.97,7,13.28,-17.1,True,2026-07-17,2026-07,2026-07-13
ORD101706,2026-07-28 11:17:00,W1 - North,Van,Personal Care,3.13,5,8.18,-38.1,True,2026-07-28,2026-07,2026-07-27
ORD101707,2026-07-22 13:09:00,W2 - Central,Van,Electronics,3.09,4,4.98,-26.2,True,2026-07-22,2026-07,2026-07-20
ORD101708,2026-05-22 18:25:00,W1 - North,Van,Grocery,7.39,6,14.88,-14.2,True,2026-05-22,2026-05,2026-05-18
ORD101709,2026-05-20 10:13:00,W1 - North,Bike,Home & Kitchen,4.67,5,10.26,-39.8,True,2026-05-20,2026-05,2026-05-18
ORD101710,2026-05-31 06:50:00,W3 - South,Van,Home & Kitchen,9.83,6,14.67,-17.6,True,2026-05-31,2026-05,2026-05-25
ORD101711,2026-06-12 19:05:00,W1 - North,Bike,Electronics,2.76,6,8.8,-39.8,True,2026-06-12,2026-06,2026-06-08
ORD101712,2026-07-19 21:16:00,W2 - Central,Van,Electronics,10.19,3,14.62,2.8,False,2026-07-19,2026-07,2026-07-13
ORD101713,2026-07-06 11:44:00,W3 - South,Van,Home & Kitchen,6.28,2,10.74,-4.0,True,2026-07-06,2026-07,2026-07-06
ORD101714,2026-06-27 00:40:00,W2 - Central,Van,Apparel,0.64,4,9.03,-26.9,True,2026-06-27,2026-06,2026-06-22
ORD101715,2026-07-19 12:00:00,W1 - North,Van,Grocery,4.99,3,10.16,-8.8,True,2026-07-19,2026-07,2026-07-13
ORD101716,2026-06-28 21:20:00,W1 - North,Van,Personal Care,3.69,7,10.3,-20.5,True,2026-06-28,2026-06,2026-06-22
ORD101717,2026-06-04 23:44:00,W2 - Central,Bike,Grocery,9.76,2,9.9,-18.7,True,2026-06-04,2026-06,2026-06-01
ORD101718,2026-06-07 09:37:00,W2 - Central,Bike,Apparel,2.36,2,5.16,0.2,False,2026-06-07,2026-06,2026-06-01
ORD101719,2026-06-16 03:36:00,W1 - North,Van,Home & Kitchen,4.62,5,8.83,-2.8,True,2026-06-16,2026-06,2026-06-15
ORD101720,2026-05-08 13:43:00,W2 - Central,Van,Electronics,5.65,3,11.93,-10.2,True,2026-05-08,2026-05,2026-05-04
ORD101721,2026-07-06 19:56:00,W2 - Central,Truck,Grocery,7.36,6,19.17,-4.9,True,2026-07-06,2026-07,2026-07-06
ORD101722,2026-06-28 22:40:00,W1 - North,Van,Home & Kitchen,16.07,3,16.17,5.5,False,2026-06-28,2026-06,2026-06-22
ORD101723,2026-07-05 01:14:00,W2 - Central,Van,Personal Care,2.52,2,5.82,-14.9,True,2026-07-05,2026-07,2026-06-29
ORD101724,2026-06-18 06:58:00,W1 - North,Truck,Grocery,14.93,3,29.28,-1.2,True,2026-06-18,2026-06,2026-06-15
ORD101725,2026-07-10 11:27:00,W1 - North,Van,Electronics,12.68,7,16.13,0.8,False,2026-07-10,2026-07,2026-07-06
ORD101726,2026-07-25 02:21:00,W3 - South,Van,Apparel,5.48,4,9.42,-1.4,True,2026-07-25,2026-07,2026-07-20
ORD101727,2026-06-21 21:16:00,W1 - North,Van,Grocery,3.31,3,12.1,-24.0,True,2026-06-21,2026-06,2026-06-15
ORD101728,2026-06-09 02:41:00,W2 - Central,Bike,Personal Care,6.52,3,7.85,-11.1,True,2026-06-09,2026-06,2026-06-08
ORD101729,2026-05-10 15:57:00,W1 - North,Van,Apparel,6.44,3,12.4,-14.2,True,2026-05-10,2026-05,2026-05-04
ORD101730,2026-07-10 22:02:00,W1 - North,Bike,Grocery,8.67,4,12.21,-6.1,True,2026-07-10,2026-07,2026-07-06
ORD101731,2026-07-21 16:26:00,W3 - South,Van,Electronics,7.66,6,12.25,4.0,False,2026-07-21,2026-07,2026-07-20
ORD101732,2026-07-02 18:19:00,W1 - North,Van,Personal Care,6.91,2,10.97,-10.7,True,2026-07-02,2026-07,2026-06-29
ORD101733,2026-07-17 06:19:00,W1 - North,Van,Home & Kitchen,6.0,3,13.49,-14.0,True,2026-07-17,2026-07,2026-07-13
ORD101734,2026-07-17 19:51:00,W3 - South,Bike,Grocery,12.89,4,12.61,-1.1,True,2026-07-17,2026-07,2026-07-13
